序号,目标色坐标,近邻序号,近邻色坐标,Δuv,Δuv统计,K点比例法Ra,精确法最佳Ra,近邻最佳Ra,近邻最佳RGB混色点,近邻最佳比例值,近邻边界
266,"(0.48723, 0.20171)",1,"(0.49064, 0.20446)",0.0031826814391237,"dUV max=0.024026, min=0.003183, avg=0.018009",3.2737,3.4432,9.92029791060249,"(0.49875, 0.19700)","W=0.0838, RGB=0.9162",B-R
266,"(0.48723, 0.20171)",2,"(0.47638, 0.18611)",0.0183164966636026,"",,,-19.3254864315448,"(0.47638, 0.18611)","W=0.0000, RGB=1.0000",
266,"(0.48723, 0.20171)",3,"(0.46288, 0.19067)",0.0204075098634126,"",,,-3.4424532316412,"(0.46939, 0.18271)","W=0.0876, RGB=0.9124",B-R
266,"(0.48723, 0.20171)",4,"(0.47681, 0.20960)",0.0209066934897246,"",,,15.585182347107,"(0.49276, 0.19409)","W=0.1668, RGB=0.8332",B-R
266,"(0.48723, 0.20171)",5,"(0.50394, 0.19952)",0.021215076795968,"",,,-8.67191253716408,"(0.50394, 0.19952)","W=-0.0000, RGB=1.0000",
266,"(0.48723, 0.20171)",6,"(0.50623, 0.22453)",0.0240263810679465,"",,,26.3939173918153,"(0.52603, 0.21028)","W=0.1598, RGB=0.8402",B-R
267,"(0.50362, 0.22220)",1,"(0.50623, 0.22453)",0.00239699819589768,"dUV max=0.023383, min=0.002397, avg=0.017964",19.2655,19.8007,26.3939173918153,"(0.52603, 0.21028)","W=0.1598, RGB=0.8402",B-R
267,"(0.50362, 0.22220)",2,"(0.49064, 0.20446)",0.0189003198672397,"",,,9.92029791060249,"(0.49875, 0.19700)","W=0.0838, RGB=0.9162",B-R
267,"(0.50362, 0.22220)",3,"(0.51982, 0.21896)",0.0208518284191688,"",,,20.0277263874206,"(0.52971, 0.21207)","W=0.0803, RGB=0.9197",B-R
267,"(0.50362, 0.22220)",4,"(0.49206, 0.23033)",0.0210618813529564,"",,,26.4882921558432,"(0.52170, 0.20817)","W=0.2385, RGB=0.7615",B-R
267,"(0.50362, 0.22220)",5,"(0.47681, 0.20960)",0.0211917760965433,"",,,15.585182347107,"(0.49276, 0.19409)","W=0.1668, RGB=0.8332",B-R
267,"(0.50362, 0.22220)",6,"(0.52335, 0.24657)",0.0233831397503061,"",,,35.4354627685524,"(0.56001, 0.22682)","W=0.2290, RGB=0.7710",B-R
268,"(0.52165, 0.24476)",1,"(0.52335, 0.24657)",0.00165185435959096,"dUV max=0.022752, min=0.001652, avg=0.017941",29.5940,30.3022,35.4354627685524,"(0.56001, 0.22682)","W=0.2290, RGB=0.7710",B-R
268,"(0.52165, 0.24476)",2,"(0.50623, 0.22453)",0.0195017182680442,"",,,26.3939173918153,"(0.52603, 0.21028)","W=0.1598, RGB=0.8402",B-R
268,"(0.52165, 0.24476)",3,"(0.53724, 0.24027)",0.0205154794399766,"",,,36.2545094957864,"(0.56130, 0.22745)","W=0.1533, RGB=0.8467",B-R
268,"(0.52165, 0.24476)",4,"(0.50885, 0.25315)",0.021248123278179,"",,,35.1194618506906,"(0.55846, 0.22606)","W=0.3039, RGB=0.6961",B-R
268,"(0.52165, 0.24476)",5,"(0.49206, 0.23033)",0.0219791531386607,"",,,26.4882921558432,"(0.52170, 0.20817)","W=0.2385, RGB=0.7615",B-R
268,"(0.52165, 0.24476)",6,"(0.54225, 0.27090)",0.0227517547720725,"",,,42.9544970495991,"(0.60353, 0.24800)","W=0.2923, RGB=0.7077",B-R
269,"(0.54160, 0.26971)",1,"(0.54225, 0.27090)",0.00103852229895785,"dUV max=0.022769, min=0.001039, avg=0.017955",37.1792,38.0397,42.9544970495991,"(0.60353, 0.24800)","W=0.2923, RGB=0.7077",B-R
269,"(0.54160, 0.26971)",2,"(0.52335, 0.24657)",0.0201191158601547,"",,,35.4354627685524,"(0.56001, 0.22682)","W=0.2290, RGB=0.7710",B-R
269,"(0.54160, 0.26971)",3,"(0.55642, 0.26374)",0.0202073731134879,"",,,43.9872049615552,"(0.60094, 0.24674)","W=0.2202, RGB=0.7798",B-R
269,"(0.54160, 0.26971)",4,"(0.52742, 0.27838)",0.0214646109405538,"",,,41.8424243494599,"(0.60671, 0.24955)","W=0.3637, RGB=0.6363",B-R
269,"(0.54160, 0.26971)",5,"(0.56321, 0.29787)",0.0221332408178428,"",,,48.8967215947766,"(0.66125, 0.27609)","W=0.3504, RGB=0.6496",B-R
269,"(0.54160, 0.26971)",6,"(0.50885, 0.25315)",0.0227693182709843,"",,,35.1194618506906,"(0.55846, 0.22606)","W=0.3039, RGB=0.6961",B-R
270,"(0.56378, 0.29746)",1,"(0.56321, 0.29787)",0.000891805792496858,"dUV max=0.022668, min=0.000892, avg=0.017913",42.2636,44.0830,48.8967215947766,"(0.66125, 0.27609)","W=0.3504, RGB=0.6496",B-R
270,"(0.56378, 0.29746)",2,"(0.57765, 0.28971)",0.0199288194058076,"",,,50.2261084033991,"(0.65212, 0.27165)","W=0.2815, RGB=0.7185",B-R
270,"(0.56378, 0.29746)",3,"(0.54225, 0.27090)",0.020751084642698,"",,,42.9544970495991,"(0.60353, 0.24800)","W=0.2923, RGB=0.7077",B-R
270,"(0.56378, 0.29746)",4,"(0.58658, 0.32796)",0.0215287072593478,"",,,38.7996302478887,"(0.66867, 0.32117)","W=0.2605, RGB=0.7395",R-G
270,"(0.56378, 0.29746)",5,"(0.54806, 0.30644)",0.0217104395644114,"",,,47.5313735592913,"(0.67284, 0.28174)","W=0.4187, RGB=0.5813",B-R
270,"(0.56378, 0.29746)",6,"(0.60126, 0.31860)",0.0226684758831209,"",,,47.5298372310101,"(0.68531, 0.30908)","W=0.2616, RGB=0.7384",R-G
271,"(0.58859, 0.32850)",1,"(0.58658, 0.32796)",0.00137076250444607,"dUV max=0.021985, min=0.001371, avg=0.017872",31.6716,32.1617,38.7996302478887,"(0.66867, 0.32117)","W=0.2605, RGB=0.7395",R-G
271,"(0.58859, 0.32850)",2,"(0.60126, 0.31860)",0.0196810731652742,"",,,47.5298372310101,"(0.68531, 0.30908)","W=0.2616, RGB=0.7384",R-G
271,"(0.58859, 0.32850)",3,"(0.61282, 0.36174)",0.0209393650018981,"",,,12.4250184670465,"(0.61282, 0.36174)","W=-0.0000, RGB=1.0000",
271,"(0.58859, 0.32850)",4,"(0.56321, 0.29787)",0.0213963335169492,"",,,48.8967215947766,"(0.66125, 0.27609)","W=0.3504, RGB=0.6496",B-R
271,"(0.58859, 0.32850)",5,"(0.62769, 0.35093)",0.0218617175684615,"",,,19.5851955904772,"(0.62769, 0.35093)","W=0.0000, RGB=1.0000",
271,"(0.58859, 0.32850)",6,"(0.57114, 0.33781)",0.0219846249137096,"",,,31.8533896412374,"(0.65089, 0.33409)","W=0.2595, RGB=0.7405",R-G
272,"(0.61653, 0.36346)",1,"(0.61282, 0.36174)",0.00208075596397789,"dUV max=0.034741, min=0.002081, avg=0.020963",9.0918,9.0918,12.4250184670465,"(0.61282, 0.36174)","W=-0.0000, RGB=1.0000",
272,"(0.61653, 0.36346)",2,"(0.62769, 0.35093)",0.0194653107406584,"",,,19.5851955904772,"(0.62769, 0.35093)","W=0.0000, RGB=1.0000",
272,"(0.61653, 0.36346)",3,"(0.58658, 0.32796)",0.0220536968636685,"",,,38.7996302478887,"(0.66867, 0.32117)","W=0.2605, RGB=0.7395",R-G
272,"(0.61653, 0.36346)",4,"(0.59713, 0.37314)",0.0222861203976613,"",,,6.17894055512267,"(0.59713, 0.37314)","W=0.0000, RGB=1.0000",
272,"(0.61653, 0.36346)",5,"(0.57114, 0.33781)",0.0251539102252343,"",,,31.8533896412374,"(0.65089, 0.33409)","W=0.2595, RGB=0.7405",R-G
272,"(0.61653, 0.36346)",6,"(0.60126, 0.31860)",0.0347407870511905,"",,,47.5298372310101,"(0.68531, 0.30908)","W=0.2616, RGB=0.7384",R-G
273,"(0.50079, 0.19639)",1,"(0.50394, 0.19952)",0.00355313674760643,"dUV max=0.037634, min=0.003553, avg=0.022358",-17.9633,-17.9633,-8.67191253716408,"(0.50394, 0.19952)","W=-0.0000, RGB=1.0000",
273,"(0.50079, 0.19639)",2,"(0.47638, 0.18611)",0.0207471665700333,"",,,-19.3254864315448,"(0.47638, 0.18611)","W=0.0000, RGB=1.0000",
273,"(0.50079, 0.19639)",3,"(0.49064, 0.20446)",0.0218543473151529,"",,,9.92029791060249,"(0.49875, 0.19700)","W=0.0838, RGB=0.9162",B-R
273,"(0.50079, 0.19639)",4,"(0.51982, 0.21896)",0.0246232919989392,"",,,20.0277263874206,"(0.52971, 0.21207)","W=0.0803, RGB=0.9197",B-R
273,"(0.50079, 0.19639)",5,"(0.53289, 0.21362)",0.0257340479550772,"",,,0.404783170298231,"(0.53289, 0.21362)","W=0.0000, RGB=1.0000",
273,"(0.50079, 0.19639)",6,"(0.46288, 0.19067)",0.037634493056533,"",,,-3.4424532316412,"(0.46939, 0.18271)","W=0.0876, RGB=0.9124",B-R
274,"(0.51746, 0.21620)",1,"(0.51982, 0.21896)",0.00287401117518573,"dUV max=0.023996, min=0.002874, avg=0.018105",14.2734,14.4536,20.0277263874206,"(0.52971, 0.21207)","W=0.0803, RGB=0.9197",B-R
274,"(0.51746, 0.21620)",2,"(0.50394, 0.19952)",0.0182535538712163,"",,,-8.67191253716408,"(0.50394, 0.19952)","W=-0.0000, RGB=1.0000",
274,"(0.51746, 0.21620)",3,"(0.53289, 0.21362)",0.0199821356219155,"",,,0.404783170298231,"(0.53289, 0.21362)","W=0.0000, RGB=1.0000",
274,"(0.51746, 0.21620)",4,"(0.49064, 0.20446)",0.0215194994427189,"",,,9.92029791060249,"(0.49875, 0.19700)","W=0.0838, RGB=0.9162",B-R
274,"(0.51746, 0.21620)",5,"(0.50623, 0.22453)",0.0220032845344449,"",,,26.3939173918153,"(0.52603, 0.21028)","W=0.1598, RGB=0.8402",B-R
274,"(0.51746, 0.21620)",6,"(0.53724, 0.24027)",0.0239964532067738,"",,,36.2545094957864,"(0.56130, 0.22745)","W=0.1533, RGB=0.8467",B-R
275,"(0.53577, 0.23796)",1,"(0.53724, 0.24027)",0.00229390125963485,"dUV max=0.023382, min=0.002294, avg=0.018110",30.0717,30.6406,36.2545094957864,"(0.56130, 0.22745)","W=0.1533, RGB=0.8467",B-R
275,"(0.53577, 0.23796)",2,"(0.51982, 0.21896)",0.0188760741027163,"",,,20.0277263874206,"(0.52971, 0.21207)","W=0.0803, RGB=0.9197",B-R
275,"(0.53577, 0.23796)",3,"(0.55056, 0.23423)",0.0196313757164894,"",,,29.7745148791239,"(0.56240, 0.22798)","W=0.0770, RGB=0.9230",B-R
275,"(0.53577, 0.23796)",4,"(0.52335, 0.24657)",0.022182052369024,"",,,35.4354627685524,"(0.56001, 0.22682)","W=0.2290, RGB=0.7710",B-R
275,"(0.53577, 0.23796)",5,"(0.50623, 0.22453)",0.0222957322174354,"",,,26.3939173918153,"(0.52603, 0.21028)","W=0.1598, RGB=0.8402",B-R
275,"(0.53577, 0.23796)",6,"(0.55642, 0.26374)",0.023382042413158,"",,,43.9872049615552,"(0.60094, 0.24674)","W=0.2202, RGB=0.7798",B-R
276,"(0.55597, 0.26197)",1,"(0.55642, 0.26374)",0.00190549442633268,"dUV max=0.023075, min=0.001905, avg=0.018163",39.5556,40.2732,43.9872049615552,"(0.60094, 0.24674)","W=0.2202, RGB=0.7798",B-R
276,"(0.55597, 0.26197)",2,"(0.56999, 0.25690)",0.0193096598700568,"",,,44.8381505793264,"(0.59879, 0.24569)","W=0.1474, RGB=0.8526",B-R
276,"(0.55597, 0.26197)",3,"(0.53724, 0.24027)",0.0195137644087218,"",,,36.2545094957864,"(0.56130, 0.22745)","W=0.1533, RGB=0.8467",B-R
276,"(0.55597, 0.26197)",4,"(0.54225, 0.27090)",0.0223899363010813,"",,,42.9544970495991,"(0.60353, 0.24800)","W=0.2923, RGB=0.7077",B-R
276,"(0.55597, 0.26197)",5,"(0.57765, 0.28971)",0.0227810651985925,"",,,50.2261084033991,"(0.65212, 0.27165)","W=0.2815, RGB=0.7185",B-R
276,"(0.55597, 0.26197)",6,"(0.52335, 0.24657)",0.0230754713326503,"",,,35.4354627685524,"(0.56001, 0.22682)","W=0.2290, RGB=0.7710",B-R
277,"(0.57839, 0.28860)",1,"(0.57765, 0.28971)",0.00183486192793458,"dUV max=0.022626, min=0.001835, avg=0.018052",45.6502,46.9625,50.2261084033991,"(0.65212, 0.27165)","W=0.2815, RGB=0.7185",B-R
277,"(0.57839, 0.28860)",2,"(0.59144, 0.28192)",0.0190184620655447,"",,,51.5507338505836,"(0.64476, 0.26807)","W=0.2120, RGB=0.7880",B-R
277,"(0.57839, 0.28860)",3,"(0.55642, 0.26374)",0.020165185655801,"",,,43.9872049615552,"(0.60094, 0.24674)","W=0.2202, RGB=0.7798",B-R
277,"(0.57839, 0.28860)",4,"(0.60126, 0.31860)",0.0221946128378112,"",,,47.5298372310101,"(0.68531, 0.30908)","W=0.2616, RGB=0.7384",R-G
277,"(0.57839, 0.28860)",5,"(0.61524, 0.30968)",0.022471049315318,"",,,55.8685584216041,"(0.70090, 0.29776)","W=0.2627, RGB=0.7373",R-G
277,"(0.57839, 0.28860)",6,"(0.56321, 0.29787)",0.0226261338079839,"",,,48.8967215947766,"(0.66125, 0.27609)","W=0.3504, RGB=0.6496",B-R
278,"(0.60339, 0.31832)",1,"(0.60126, 0.31860)",0.0021140981165383,"dUV max=0.022890, min=0.002114, avg=0.017979",39.3354,40.4677,47.5298372310101,"(0.68531, 0.30908)","W=0.2616, RGB=0.7384",R-G
278,"(0.60339, 0.31832)",2,"(0.61524, 0.30968)",0.0187592035450819,"",,,55.8685584216041,"(0.70090, 0.29776)","W=0.2627, RGB=0.7373",R-G
278,"(0.60339, 0.31832)",3,"(0.57765, 0.28971)",0.0208290495926415,"",,,50.2261084033991,"(0.65212, 0.27165)","W=0.2815, RGB=0.7185",B-R
278,"(0.60339, 0.31832)",4,"(0.62769, 0.35093)",0.0216238671315764,"",,,19.5851955904772,"(0.62769, 0.35093)","W=0.0000, RGB=1.0000",
278,"(0.60339, 0.31832)",5,"(0.64181, 0.34068)",0.0216573768908127,"",,,28.0892125239354,"(0.64181, 0.34068)","W=-0.0000, RGB=1.0000",
278,"(0.60339, 0.31832)",6,"(0.58658, 0.32796)",0.0228897684106475,"",,,38.7996302478887,"(0.66867, 0.32117)","W=0.2605, RGB=0.7395",R-G
279,"(0.63146, 0.35167)",1,"(0.62769, 0.35093)",0.00263419563891625,"dUV max=0.033837, min=0.002634, avg=0.020854",17.0462,17.0462,19.5851955904772,"(0.62769, 0.35093)","W=0.0000, RGB=1.0000",
279,"(0.63146, 0.35167)",2,"(0.64181, 0.34068)",0.0185332247388042,"",,,28.0892125239354,"(0.64181, 0.34068)","W=-0.0000, RGB=1.0000",
279,"(0.63146, 0.35167)",3,"(0.60126, 0.31860)",0.0215042038819958,"",,,47.5298372310101,"(0.68531, 0.30908)","W=0.2616, RGB=0.7384",R-G
279,"(0.63146, 0.35167)",4,"(0.61282, 0.36174)",0.0231799039677763,"",,,12.4250184670465,"(0.61282, 0.36174)","W=-0.0000, RGB=1.0000",
279,"(0.63146, 0.35167)",5,"(0.58658, 0.32796)",0.0254324946310202,"",,,38.7996302478887,"(0.66867, 0.32117)","W=0.2605, RGB=0.7395",R-G
279,"(0.63146, 0.35167)",6,"(0.61524, 0.30968)",0.0338372602301996,"",,,55.8685584216041,"(0.70090, 0.29776)","W=0.2627, RGB=0.7373",R-G
280,"(0.53072, 0.21045)",1,"(0.53289, 0.21362)",0.00355156904410415,"dUV max=0.038297, min=0.003552, avg=0.022681",-6.0717,-6.0717,0.404783170298231,"(0.53289, 0.21362)","W=0.0000, RGB=1.0000",
280,"(0.53072, 0.21045)",2,"(0.50394, 0.19952)",0.0218843711575268,"",,,-8.67191253716408,"(0.50394, 0.19952)","W=-0.0000, RGB=1.0000",
280,"(0.53072, 0.21045)",3,"(0.51982, 0.21896)",0.0229461451454817,"",,,20.0277263874206,"(0.52971, 0.21207)","W=0.0803, RGB=0.9197",B-R
280,"(0.53072, 0.21045)",4,"(0.55056, 0.23423)",0.024631842622576,"",,,29.7745148791239,"(0.56240, 0.22798)","W=0.0770, RGB=0.9230",B-R
280,"(0.53072, 0.21045)",5,"(0.56334, 0.22844)",0.0247737394782111,"",,,7.00413286749277,"(0.56334, 0.22844)","W=0.0000, RGB=1.0000",
280,"(0.53072, 0.21045)",6,"(0.53724, 0.24027)",0.0382965738425604,"",,,36.2545094957864,"(0.56130, 0.22745)","W=0.1533, RGB=0.8467",B-R
281,"(0.54926, 0.23146)",1,"(0.55056, 0.23423)",0.00310398223393754,"dUV max=0.023953, min=0.003104, avg=0.018310",25.0625,25.2523,29.7745148791239,"(0.56240, 0.22798)","W=0.0770, RGB=0.9230",B-R
281,"(0.54926, 0.23146)",2,"(0.53289, 0.21362)",0.0182793515807421,"",,,0.404783170298231,"(0.53289, 0.21362)","W=0.0000, RGB=1.0000",
281,"(0.54926, 0.23146)",3,"(0.56334, 0.22844)",0.0187546338526744,"",,,7.00413286749277,"(0.56334, 0.22844)","W=0.0000, RGB=1.0000",
281,"(0.54926, 0.23146)",4,"(0.51982, 0.21896)",0.0226485218079783,"",,,20.0277263874206,"(0.52971, 0.21207)","W=0.0803, RGB=0.9197",B-R
281,"(0.54926, 0.23146)",5,"(0.53724, 0.24027)",0.0231180343955871,"",,,36.2545094957864,"(0.56130, 0.22745)","W=0.1533, RGB=0.8467",B-R
281,"(0.54926, 0.23146)",6,"(0.58298, 0.25034)",0.0239530886249627,"",,,39.1122977010895,"(0.59697, 0.24481)","W=0.0740, RGB=0.9260",B-R
282,"(0.56969, 0.25458)",1,"(0.56999, 0.25690)",0.00283242864131454,"dUV max=0.023417, min=0.002832, avg=0.018343",39.4481,40.0722,44.8381505793264,"(0.59879, 0.24569)","W=0.1474, RGB=0.8526",B-R
282,"(0.56969, 0.25458)",2,"(0.58298, 0.25034)",0.0184181259362318,"",,,39.1122977010895,"(0.59697, 0.24481)","W=0.0740, RGB=0.9260",B-R
282,"(0.56969, 0.25458)",3,"(0.55056, 0.23423)",0.0189376488075976,"",,,29.7745148791239,"(0.56240, 0.22798)","W=0.0770, RGB=0.9230",B-R
282,"(0.56969, 0.25458)",4,"(0.60461, 0.27447)",0.0231328689289149,"",,,53.7220818548507,"(0.63869, 0.26511)","W=0.1419, RGB=0.8581",B-R
282,"(0.56969, 0.25458)",5,"(0.55642, 0.26374)",0.0233179830787229,"",,,43.9872049615552,"(0.60094, 0.24674)","W=0.2202, RGB=0.7798",B-R
282,"(0.56969, 0.25458)",6,"(0.53724, 0.24027)",0.0234169225663518,"",,,36.2545094957864,"(0.56130, 0.22745)","W=0.1533, RGB=0.8467",B-R
283,"(0.59229, 0.28018)",1,"(0.59144, 0.28192)",0.00278881364985851,"dUV max=0.023545, min=0.002789, avg=0.018208",47.5534,48.4646,51.5507338505836,"(0.64476, 0.26807)","W=0.2120, RGB=0.7880",B-R
283,"(0.59229, 0.28018)",2,"(0.60461, 0.27447)",0.0181131255812969,"",,,53.7220818548507,"(0.63869, 0.26511)","W=0.1419, RGB=0.8581",B-R
283,"(0.59229, 0.28018)",3,"(0.56999, 0.25690)",0.01960870403095,"",,,44.8381505793264,"(0.59879, 0.24569)","W=0.1474, RGB=0.8526",B-R
283,"(0.59229, 0.28018)",4,"(0.62856, 0.30119)",0.0223131279375015,"",,,58.9795207546128,"(0.69179, 0.29096)","W=0.2044, RGB=0.7956",B-R
283,"(0.59229, 0.28018)",5,"(0.61524, 0.30968)",0.0228813418386669,"",,,55.8685584216041,"(0.70090, 0.29776)","W=0.2627, RGB=0.7373",R-G
283,"(0.59229, 0.28018)",6,"(0.57765, 0.28971)",0.0235452763557709,"",,,50.2261084033991,"(0.65212, 0.27165)","W=0.2815, RGB=0.7185",B-R
284,"(0.61743, 0.30865)",1,"(0.61524, 0.30968)",0.0029831517569684,"dUV max=0.023799, min=0.002983, avg=0.018123",48.3170,49.9049,55.8685584216041,"(0.70090, 0.29776)","W=0.2627, RGB=0.7373",R-G
284,"(0.61743, 0.30865)",2,"(0.62856, 0.30119)",0.0178412487486381,"",,,58.9795207546128,"(0.69179, 0.29096)","W=0.2044, RGB=0.7956",B-R
284,"(0.61743, 0.30865)",3,"(0.59144, 0.28192)",0.0202912515250511,"",,,51.5507338505836,"(0.64476, 0.26807)","W=0.2120, RGB=0.7880",B-R
284,"(0.61743, 0.30865)",4,"(0.65523, 0.33093)",0.0214939204216966,"",,,34.167199390149,"(0.65523, 0.33093)","W=0.0000, RGB=1.0000",
284,"(0.61743, 0.30865)",5,"(0.64181, 0.34068)",0.0223285829223757,"",,,28.0892125239354,"(0.64181, 0.34068)","W=-0.0000, RGB=1.0000",
284,"(0.61743, 0.30865)",6,"(0.60126, 0.31860)",0.0237991307771023,"",,,47.5298372310101,"(0.68531, 0.30908)","W=0.2616, RGB=0.7384",R-G
285,"(0.64557, 0.34052)",1,"(0.64181, 0.34068)",0.00337458004832267,"dUV max=0.032937, min=0.003375, avg=0.020787",26.2383,26.2383,28.0892125239354,"(0.64181, 0.34068)","W=-0.0000, RGB=1.0000",
285,"(0.64557, 0.34052)",2,"(0.65523, 0.33093)",0.0176040301852644,"",,,34.167199390149,"(0.65523, 0.33093)","W=0.0000, RGB=1.0000",
285,"(0.64557, 0.34052)",3,"(0.61524, 0.30968)",0.0209841699001499,"",,,55.8685584216041,"(0.70090, 0.29776)","W=0.2627, RGB=0.7373",R-G
285,"(0.64557, 0.34052)",4,"(0.62769, 0.35093)",0.0240787062793574,"",,,19.5851955904772,"(0.62769, 0.35093)","W=0.0000, RGB=1.0000",
285,"(0.64557, 0.34052)",5,"(0.60126, 0.31860)",0.0257438095325949,"",,,47.5298372310101,"(0.68531, 0.30908)","W=0.2616, RGB=0.7384",R-G
285,"(0.64557, 0.34052)",6,"(0.62856, 0.30119)",0.0329368704857084,"",,,58.9795207546128,"(0.69179, 0.29096)","W=0.2044, RGB=0.7956",B-R
286,"(0.56218, 0.22523)",1,"(0.56334, 0.22844)",0.00398080280650184,"dUV max=0.038977, min=0.003981, avg=0.023100",3.9397,3.9397,7.00413286749277,"(0.56334, 0.22844)","W=0.0000, RGB=1.0000",
286,"(0.56218, 0.22523)",2,"(0.53289, 0.21362)",0.0230358582999937,"",,,0.404783170298231,"(0.53289, 0.21362)","W=0.0000, RGB=1.0000",
286,"(0.56218, 0.22523)",3,"(0.59543, 0.24406)",0.0238428059945914,"",,,10.2713058502499,"(0.59543, 0.24406)","W=0.0000, RGB=1.0000",
286,"(0.56218, 0.22523)",4,"(0.55056, 0.23423)",0.0240558297276363,"",,,29.7745148791239,"(0.56240, 0.22798)","W=0.0770, RGB=0.9230",B-R
286,"(0.56218, 0.22523)",5,"(0.58298, 0.25034)",0.0247061352599533,"",,,39.1122977010895,"(0.59697, 0.24481)","W=0.0740, RGB=0.9260",B-R
286,"(0.56218, 0.22523)",6,"(0.56999, 0.25690)",0.03897713733866,"",,,44.8381505793264,"(0.59879, 0.24569)","W=0.1474, RGB=0.8526",B-R
287,"(0.58278, 0.24753)",1,"(0.58298, 0.25034)",0.00377541488627208,"dUV max=0.024139, min=0.003775, avg=0.018442",36.2760,36.4653,39.1122977010895,"(0.59697, 0.24481)","W=0.0740, RGB=0.9260",B-R
287,"(0.58278, 0.24753)",2,"(0.59543, 0.24406)",0.0175337139324329,"",,,10.2713058502499,"(0.59543, 0.24406)","W=0.0000, RGB=1.0000",
287,"(0.58278, 0.24753)",3,"(0.56334, 0.22844)",0.0183935164086889,"",,,7.00413286749277,"(0.56334, 0.22844)","W=0.0000, RGB=1.0000",
287,"(0.58278, 0.24753)",4,"(0.61721, 0.26735)",0.0230190700981254,"",,,46.522339828619,"(0.63360, 0.26263)","W=0.0713, RGB=0.9287",B-R
287,"(0.58278, 0.24753)",5,"(0.55056, 0.23423)",0.0237921522836663,"",,,29.7745148791239,"(0.56240, 0.22798)","W=0.0770, RGB=0.9230",B-R
287,"(0.58278, 0.24753)",6,"(0.60461, 0.27447)",0.0241389350265162,"",,,53.7220818548507,"(0.63869, 0.26511)","W=0.1419, RGB=0.8581",B-R
288,"(0.60553, 0.27215)",1,"(0.60461, 0.27447)",0.00374534476499754,"dUV max=0.024467, min=0.003745, avg=0.018382",49.3698,50.0396,53.7220818548507,"(0.63869, 0.26511)","W=0.1419, RGB=0.8581",B-R
288,"(0.60553, 0.27215)",2,"(0.61721, 0.26735)",0.0172136021757526,"",,,46.522339828619,"(0.63360, 0.26263)","W=0.0713, RGB=0.9287",B-R
288,"(0.60553, 0.27215)",3,"(0.58298, 0.25034)",0.0190842133075989,"",,,39.1122977010895,"(0.59697, 0.24481)","W=0.0740, RGB=0.9260",B-R
288,"(0.60553, 0.27215)",4,"(0.64127, 0.29308)",0.0221955550039882,"",,,62.6574901157133,"(0.68125, 0.28583)","W=0.1368, RGB=0.8632",B-R
288,"(0.60553, 0.27215)",5,"(0.62856, 0.30119)",0.0235870755332565,"",,,58.9795207546128,"(0.69179, 0.29096)","W=0.2044, RGB=0.7956",B-R
288,"(0.60553, 0.27215)",6,"(0.59144, 0.28192)",0.0244674785950352,"",,,51.5507338505836,"(0.64476, 0.26807)","W=0.2120, RGB=0.7880",B-R
289,"(0.63077, 0.29947)",1,"(0.62856, 0.30119)",0.00389465537883165,"dUV max=0.024712, min=0.003895, avg=0.018291",54.9104,56.5207,58.9795207546128,"(0.69179, 0.29096)","W=0.2044, RGB=0.7956",B-R
289,"(0.63077, 0.29947)",2,"(0.64127, 0.29308)",0.0169278456612685,"",,,62.6574901157133,"(0.68125, 0.28583)","W=0.1368, RGB=0.8632",B-R
289,"(0.63077, 0.29947)",3,"(0.60461, 0.27447)",0.0197853438820025,"",,,53.7220818548507,"(0.63869, 0.26511)","W=0.1419, RGB=0.8581",B-R
289,"(0.63077, 0.29947)",4,"(0.66800, 0.32166)",0.0213722862360049,"",,,41.0959628017283,"(0.66800, 0.32166)","W=0.0000, RGB=1.0000",
289,"(0.63077, 0.29947)",5,"(0.65523, 0.33093)",0.0230516585840299,"",,,34.167199390149,"(0.65523, 0.33093)","W=0.0000, RGB=1.0000",
289,"(0.63077, 0.29947)",6,"(0.61524, 0.30968)",0.0247122462790048,"",,,55.8685584216041,"(0.70090, 0.29776)","W=0.2627, RGB=0.7373",R-G
290,"(0.65894, 0.32996)",1,"(0.65523, 0.33093)",0.00420427840384042,"dUV max=0.032040, min=0.004204, avg=0.020748",32.4570,32.4570,34.167199390149,"(0.65523, 0.33093)","W=0.0000, RGB=1.0000",
290,"(0.65894, 0.32996)",2,"(0.66800, 0.32166)",0.0166782103615567,"",,,41.0959628017283,"(0.66800, 0.32166)","W=0.0000, RGB=1.0000",
290,"(0.65894, 0.32996)",3,"(0.62856, 0.30119)",0.020495837400659,"",,,58.9795207546128,"(0.69179, 0.29096)","W=0.2044, RGB=0.7956",B-R
290,"(0.65894, 0.32996)",4,"(0.64181, 0.34068)",0.0249819856451774,"",,,28.0892125239354,"(0.64181, 0.34068)","W=-0.0000, RGB=1.0000",
290,"(0.65894, 0.32996)",5,"(0.61524, 0.30968)",0.026086683152526,"",,,55.8685584216041,"(0.70090, 0.29776)","W=0.2627, RGB=0.7373",R-G
290,"(0.65894, 0.32996)",6,"(0.64127, 0.29308)",0.0320398822946411,"",,,62.6574901157133,"(0.68125, 0.28583)","W=0.1368, RGB=0.8632",B-R
291,"(0.59530, 0.24079)",1,"(0.59543, 0.24406)",0.00472485192094366,"dUV max=0.039687, min=0.004725, avg=0.023597",10.6295,10.6295,10.2713058502499,"(0.59543, 0.24406)","W=0.0000, RGB=1.0000",
